price,bedRoom,bathroom,balcony,floor_type,agePossession,sector,type,built_up_area,study room,servant room,store room,pooja room,others,furnishing_type,luxury
2.0,1.0,107.0,0.0,1.0,4.1,3.0,4.0,3,2538.0,1,0,0,0,0,1
3.0,2.0,102.0,0.0,1.0,0.85,2.0,2.0,1,661.0,0,0,0,0,1,0
3.0,3.0,190.0,0.0,1.0,0.29,2.0,2.0,1,519.0,0,0,0,0,0,2
2.0,1.0,179.0,0.0,3.0,0.82,2.0,2.0,3+,830.0,1,0,0,0,0,2
1.0,0.0,125.0,0.0,0.0,3.6,4.0,5.0,3,3020.0,0,1,0,1,0,1
3.0,2.0,48.0,1.0,0.0,2.5,3.0,2.0,1,4004.0,0,0,0,0,0,2
1.0,2.0,88.0,0.0,2.0,1.18,2.0,2.0,3,1252.0,1,0,0,0,0,2
1.0,3.0,71.0,0.0,2.0,1.9,2.0,2.0,2,1104.8,0,0,0,0,0,2
3.0,1.0,88.0,0.0,0.0,1.0,2.0,2.0,2,750.0,0,0,0,0,0,0
1.0,3.0,167.0,0.0,0.0,0.65,1.0,1.0,0,699.978,0,0,0,0,0,2
3.0,3.0,125.0,1.0,0.0,6.75,4.0,4.0,3,2087.44,0,1,0,0,0,0
1.0,3.0,151.0,0.0,1.0,1.62,3.0,5.0,3,1161.0,0,1,0,0,0,2
1.0,3.0,154.0,0.0,0.0,1.9,3.0,3.0,3,1975.052,0,0,0,0,0,2
1.0,3.0,164.0,0.0,2.0,1.4,3.0,3.0,3+,1180.0,0,0,0,0,0,2
3.0,3.0,144.0,0.0,2.0,3.0,4.0,4.0,3+,1580.0,0,1,0,0,0,2
1.0,3.0,64.0,0.0,3.0,2.5,4.0,5.0,3+,2350.0,0,1,0,1,0,0
2.0,3.0,175.0,0.0,1.0,0.65,2.0,2.0,3,1075.0,1,0,0,0,0,0
0.0,3.0,149.0,0.0,2.0,2.0,4.0,4.0,2,1608.0,0,0,0,0,0,2
3.0,3.0,145.0,0.0,3.0,3.4,4.0,4.0,3+,2040.0,0,1,0,0,0,0
3.0,1.0,37.0,1.0,1.0,4.0,7.0,7.0,3+,2249.0,0,0,0,0,0,2
2.0,3.0,168.0,0.0,2.0,1.52,3.0,4.0,3,1500.0,0,1,0,0,0,2
3.0,3.0,98.0,1.0,1.0,11.75,4.0,5.0,3+,2841.0,1,1,1,0,0,0
3.0,0.0,95.0,1.0,1.0,10.5,5.0,5.0,3,3616.0,1,1,0,1,0,2
1.0,3.0,72.0,0.0,2.0,1.4,3.0,3.0,3+,1400.0,0,0,0,0,0,2
0.0,3.0,149.0,0.0,3.0,1.92,4.0,4.0,2,1250.0,0,0,0,0,0,2
1.0,1.0,144.0,0.0,1.0,2.1,2.0,2.0,3,800.0,0,0,0,0,0,2
3.0,4.0,172.0,0.0,2.0,1.1,2.0,4.0,3+,1050.0,1,0,0,0,0,2
2.0,3.0,149.0,0.0,1.0,1.8,3.0,3.0,3,1704.0,0,0,0,0,0,2
3.0,3.0,190.0,0.0,0.0,0.3,2.0,2.0,2,621.0,0,0,0,0,0,2
3.0,3.0,99.0,1.0,0.0,0.37,1.0,1.0,1,484.2,0,0,0,0,0,2
2.0,3.0,160.0,0.0,3.0,1.55,3.0,4.0,3,1071.330967,0,1,0,0,0,0
2.0,3.0,177.0,0.0,1.0,1.25,3.0,3.0,3,2050.0,0,1,0,0,0,2
2.0,0.0,164.0,0.0,0.0,3.25,4.0,4.0,3+,2202.4,0,1,0,0,0,2
3.0,3.0,72.0,1.0,3.0,5.7,4.0,5.0,3+,5403.0,1,1,1,1,0,2
3.0,3.0,164.0,0.0,1.0,0.38,1.0,1.0,2,400.0,0,0,0,0,0,2
3.0,0.0,125.0,1.0,1.0,3.75,6.0,6.0,3,1464.0,0,0,0,0,1,2
3.0,3.0,190.0,0.0,1.0,0.95,3.0,2.0,3+,756.5945310000001,0,0,0,0,0,2
3.0,4.0,140.0,0.0,1.0,1.55,2.0,2.0,1,920.0,1,0,0,0,0,2
0.0,1.0,105.0,0.0,1.0,1.2,2.0,2.0,2,849.0,0,0,0,0,0,2
1.0,4.0,110.0,0.0,1.0,1.0,3.0,3.0,3+,1500.0,0,0,0,0,0,2
1.0,3.0,167.0,0.0,3.0,1.08,3.0,3.0,3,1350.0,0,0,1,0,0,2
3.0,0.0,114.0,1.0,0.0,4.12,2.0,1.0,3+,4639.0,0,0,0,0,0,2
2.0,3.0,149.0,0.0,2.0,1.75,4.0,4.0,1,1576.0,0,0,0,0,0,2
3.0,3.0,165.0,0.0,2.0,0.63,2.0,2.0,3+,907.2,1,0,0,0,0,2
1.0,0.0,134.0,0.0,3.0,1.38,3.0,3.0,3,1910.035,1,0,0,0,0,0
3.0,0.0,93.0,1.0,0.0,2.4,3.0,3.0,2,2002.0,0,0,1,1,0,2
1.0,3.0,154.0,0.0,3.0,3.3,3.0,3.0,3+,1800.0,0,1,0,0,0,0
1.0,1.0,179.0,0.0,0.0,0.57,2.0,2.0,2,1232.0,0,0,0,0,0,2
1.0,3.0,70.0,0.0,1.0,0.5,3.0,2.0,2,645.0,0,0,0,0,1,2
1.0,3.0,158.0,0.0,3.0,1.08,3.0,4.0,3+,1600.0,1,1,0,0,1,0
2.0,3.0,72.0,0.0,1.0,2.22,3.0,4.0,3,1676.0,1,1,1,1,0,2
2.0,1.0,78.0,0.0,2.0,2.0,3.0,3.0,3,1350.0,0,0,0,0,0,2
1.0,3.0,72.0,0.0,3.0,1.75,3.0,4.0,3+,1720.0,0,1,0,0,0,2
1.0,3.0,70.0,0.0,3.0,0.8,2.0,2.0,3+,1055.0,0,0,0,1,0,0
2.0,3.0,64.0,0.0,1.0,2.2,3.0,4.0,3+,1130.0,1,1,0,0,0,0
3.0,0.0,114.0,1.0,0.0,0.8,5.0,3.0,1,678.0,0,0,0,0,0,2
1.0,3.0,151.0,0.0,0.0,0.53,2.0,2.0,2,876.0,0,0,0,0,1,2
2.0,3.0,167.0,0.0,3.0,1.75,3.0,3.0,3+,1240.00128,0,1,0,0,0,2
3.0,2.0,93.0,1.0,0.0,5.1,3.0,2.0,0,100.0,0,0,0,0,1,2
2.0,3.0,64.0,0.0,2.0,4.55,4.0,4.0,3+,4550.0,0,0,0,0,0,0
2.0,1.0,179.0,0.0,1.0,0.55,3.0,2.0,2,745.0,1,0,0,0,0,1
1.0,3.0,76.0,0.0,2.0,3.45,4.0,5.0,3+,2360.0,0,1,0,0,0,2
3.0,4.0,143.0,1.0,0.0,8.5,6.0,6.0,3+,3132.0,0,0,1,1,0,2
1.0,3.0,64.0,0.0,3.0,1.24,2.0,2.0,2,972.0,0,0,0,0,0,2
1.0,3.0,169.0,0.0,3.0,2.1,3.0,4.0,3+,1685.0,0,1,0,0,0,2
3.0,3.0,143.0,0.0,1.0,2.0,3.0,3.0,2,1562.5,0,0,0,0,0,2
3.0,3.0,171.0,0.0,1.0,1.4,3.0,3.0,3+,1480.0,0,0,0,0,0,0
3.0,3.0,144.0,0.0,0.0,2.85,4.0,4.0,3,1975.0,1,1,0,0,0,2
3.0,3.0,169.0,0.0,2.0,1.85,4.0,5.0,3+,2249.6,0,0,0,0,0,2
0.0,3.0,187.0,0.0,2.0,0.74,3.0,3.0,2,1225.0,0,0,0,0,0,2
3.0,3.0,148.0,0.0,3.0,1.1,2.0,2.0,3,830.0,0,0,0,0,0,0
3.0,1.0,69.0,0.0,3.0,0.87,2.0,2.0,3+,940.0,0,0,0,0,0,2
3.0,2.0,24.0,1.0,0.0,1.35,5.0,3.0,2,4941.0,0,0,0,0,0,2
3.0,3.0,64.0,0.0,2.0,1.4,3.0,3.0,3,1022.5705,0,1,0,0,0,2
3.0,0.0,88.0,0.0,2.0,0.95,2.0,2.0,3,1132.0,0,0,0,0,0,0
3.0,0.0,95.0,1.0,0.0,10.0,5.0,5.0,3+,9000.0,0,1,0,1,0,1
1.0,3.0,151.0,0.0,2.0,1.62,3.0,3.0,3,1161.0,0,1,0,0,0,2
1.0,0.0,88.0,0.0,2.0,0.6,1.0,1.0,1,588.0,0,0,0,0,0,0
2.0,3.0,66.0,0.0,3.0,1.59,2.0,2.0,2,1240.0,0,0,0,0,0,2
2.0,0.0,176.0,0.0,2.0,2.0,4.0,4.0,3+,2181.6,1,1,0,1,0,2
1.0,1.0,137.0,0.0,1.0,6.75,4.0,4.0,2,1855.0,0,1,0,0,0,2
3.0,3.0,169.0,0.0,3.0,2.2,4.0,5.0,3+,1968.0,0,1,0,1,0,2
1.0,3.0,72.0,0.0,2.0,1.88,4.0,5.0,3,2444.0,0,0,0,0,0,2
1.0,3.0,168.0,0.0,3.0,1.24,3.0,3.0,3,1550.0,1,0,0,0,0,0
2.0,1.0,75.0,0.0,2.0,4.0,4.0,4.0,3,4060.501,0,0,0,0,0,2
2.0,3.0,141.0,0.0,2.0,7.56,4.0,4.0,3+,4200.0,0,1,0,1,0,0
2.0,3.0,72.0,0.0,2.0,2.25,3.0,4.0,3,2068.0,0,1,0,0,0,2
1.0,3.0,168.0,0.0,1.0,0.85,3.0,3.0,3+,1380.0,1,0,0,0,0,2
1.0,0.0,63.0,0.0,0.0,0.92,3.0,3.0,3+,1600.0,0,1,0,0,0,2
3.0,3.0,177.0,0.0,2.0,1.1,4.0,4.0,3,2057.0,0,1,0,0,0,2
3.0,1.0,166.0,0.0,3.0,2.85,4.0,4.0,3+,1800.0,0,1,0,0,0,1
2.0,3.0,64.0,0.0,3.0,1.9,3.0,4.0,3+,1553.6,0,1,0,0,0,2
3.0,3.0,110.0,0.0,1.0,1.25,3.0,3.0,3,1234.0,0,0,0,0,1,2
2.0,1.0,147.0,0.0,1.0,2.0,3.0,3.0,3,1400.0,1,0,0,0,0,2
1.0,0.0,73.0,0.0,0.0,2.3,6.0,4.0,2,3556.0,0,0,0,0,0,2
3.0,0.0,114.0,1.0,0.0,0.55,2.0,1.0,1,807.0,0,0,0,0,0,2
3.0,3.0,165.0,1.0,3.0,7.5,5.0,5.0,3+,3240.0,0,1,0,1,0,0
3.0,0.0,23.0,1.0,1.0,5.6,4.0,3.0,3+,1797.0,0,0,0,0,0,2
2.0,0.0,64.0,0.0,3.0,2.65,4.0,5.0,3+,2043.2,0,1,0,0,0,2
3.0,2.0,134.0,0.0,1.0,1.59,4.0,3.0,3+,1850.0,0,0,0,0,1,0
3.0,0.0,132.0,0.0,1.0,5.7,3.0,3.0,3,1381.986,0,0,0,0,0,2
2.0,0.0,170.0,0.0,3.0,1.55,4.0,4.0,3+,1750.0,0,1,0,1,0,0
3.0,0.0,80.0,1.0,0.0,2.25,10.0,10.0,2,360.0,0,0,0,0,0,2
1.0,1.0,179.0,0.0,0.0,0.28,2.0,2.0,2,613.6,0,0,0,0,1,2
2.0,3.0,124.0,0.0,1.0,15.0,5.0,6.0,3+,6700.0,1,1,0,1,0,1
1.0,0.0,70.0,0.0,3.0,1.21,3.0,3.0,3,1500.0,0,0,0,0,0,0
3.0,1.0,177.0,0.0,1.0,0.58,3.0,3.0,3,1132.0,0,0,0,0,0,2
3.0,0.0,174.0,1.0,0.0,0.6,2.0,2.0,1,560.0,0,0,0,0,0,2
2.0,3.0,168.0,0.0,3.0,0.9,3.0,3.0,3+,1450.0,0,0,0,0,0,2
3.0,2.0,150.0,1.0,0.0,3.1,3.0,3.0,2,2249.0,0,0,0,0,0,2
3.0,0.0,63.0,0.0,2.0,0.81,3.0,3.0,3+,1877.0,0,1,0,0,0,2
1.0,3.0,70.0,0.0,3.0,0.98,2.0,2.0,3,1056.0,1,0,0,0,0,0
1.0,3.0,64.0,0.0,2.0,1.95,3.0,4.0,3,2063.2000000000003,1,1,0,0,0,0
3.0,3.0,98.0,1.0,3.0,11.0,13.0,13.0,3+,3240.0,1,1,0,1,0,1
1.0,0.0,167.0,0.0,2.0,1.05,3.0,3.0,3,1225.0,0,0,0,1,0,0
1.0,1.0,148.0,0.0,0.0,1.45,3.0,2.0,3+,1206.4,0,0,0,0,0,2
3.0,0.0,114.0,1.0,0.0,0.75,5.0,4.0,3,635.0,0,0,0,0,0,2
3.0,0.0,68.0,1.0,0.0,0.6,3.0,3.0,0,451.92,0,0,0,0,0,2
2.0,3.0,132.0,1.0,0.0,2.0,9.0,9.0,3,59.0,0,1,0,0,0,1
2.0,3.0,72.0,0.0,1.0,1.97,4.0,4.0,2,2104.0,0,1,0,1,0,2
2.0,3.0,164.0,0.0,1.0,2.4,3.0,3.0,3+,1257.0,0,1,0,0,0,1
2.0,3.0,169.0,0.0,1.0,1.19,2.0,2.0,3,1671.0,0,0,0,0,0,2
3.0,2.0,74.0,1.0,0.0,1.35,10.0,6.0,3+,3498.0,0,0,0,0,0,2
1.0,3.0,151.0,0.0,2.0,1.6,3.0,5.0,3,1161.0,0,1,0,0,0,2
3.0,1.0,177.0,0.0,1.0,0.99,3.0,2.0,3,1495.0,0,0,0,0,1,2
3.0,3.0,177.0,0.0,1.0,1.0,4.0,3.0,2,1950.0,0,0,0,0,0,2
3.0,4.0,20.0,0.0,0.0,1.3,3.0,3.0,2,1120.0,0,0,0,0,0,2
3.0,1.0,94.0,1.0,2.0,5.0,13.0,13.0,3+,1464.0,0,0,0,1,0,1
2.0,1.0,148.0,0.0,1.0,1.0,2.0,2.0,2,1180.0,0,0,0,0,0,2
1.0,1.0,20.0,0.0,0.0,2.0,3.0,3.0,3,1200.0,0,0,0,0,0,2
2.0,3.0,136.0,0.0,1.0,4.85,4.0,5.0,3,2864.0,1,1,0,1,1,0
1.0,3.0,64.0,0.0,3.0,0.96,2.0,2.0,2,732.0,0,0,0,0,0,2
2.0,3.0,190.0,0.0,3.0,0.9,2.0,2.0,2,951.0,0,0,0,0,0,1
1.0,3.0,175.0,0.0,2.0,1.65,4.0,4.0,3+,1700.0,0,0,0,0,1,2
2.0,3.0,145.0,0.0,3.0,4.6,3.0,3.0,3,2500.0,1,1,1,1,0,0
3.0,0.0,88.0,1.0,0.0,0.98,9.0,4.0,3,120.0,0,0,0,0,0,2
2.0,3.0,160.0,0.0,3.0,1.5,3.0,4.0,3+,1071.330967,0,1,0,0,0,0
2.0,1.0,66.0,0.0,0.0,2.5,4.0,4.0,3+,2520.0,0,1,0,0,0,2
3.0,2.0,132.0,0.0,0.0,1.75,4.0,3.0,3+,1800.0,0,0,0,0,1,0
3.0,1.0,1.0,0.0,2.0,0.27,2.0,2.0,2,600.0,0,0,0,0,0,2
2.0,4.0,144.0,0.0,2.0,3.0,3.0,3.0,3,1462.4,0,0,0,0,0,2
3.0,3.0,75.0,0.0,2.0,4.25,5.0,5.0,3+,3104.0,0,1,0,0,0,2
1.0,3.0,69.0,0.0,3.0,1.1,3.0,4.0,3+,1130.0,0,1,0,0,0,0
2.0,3.0,76.0,0.0,3.0,3.7,4.0,5.0,3+,2450.0,0,1,0,0,0,0
1.0,3.0,77.0,0.0,3.0,2.5,2.0,2.0,3,1800.0,1,0,0,1,0,0
0.0,2.0,135.0,0.0,2.0,1.12,2.0,2.0,1,840.0,0,0,0,0,0,2
3.0,1.0,190.0,1.0,0.0,0.95,10.0,10.0,3+,1066.0,0,0,0,0,0,2
2.0,3.0,164.0,0.0,1.0,2.25,3.0,3.0,3+,1257.0,1,1,0,1,1,1
3.0,0.0,170.0,1.0,3.0,2.5,4.0,4.0,3+,3401.0,1,1,1,1,0,0
1.0,3.0,190.0,0.0,0.0,0.3,2.0,2.0,0,567.001,0,0,0,0,0,2
0.0,3.0,146.0,0.0,1.0,4.5,4.0,4.0,3+,3000.0,0,1,0,1,0,0
3.0,0.0,120.0,1.0,2.0,8.25,5.0,6.0,3+,2702.0,1,1,1,1,0,0
3.0,3.0,190.0,0.0,0.0,0.38,2.0,2.0,2,602.028,0,0,0,0,0,2
1.0,3.0,141.0,0.0,3.0,10.75,5.0,7.0,3,4411.2,0,1,0,0,0,0
3.0,2.0,98.0,1.0,0.0,5.5,4.0,3.0,3,1797.0,0,0,0,1,1,0
3.0,2.0,120.0,1.0,0.0,9.85,5.0,5.0,2,3767.0,1,1,0,1,0,2
2.0,3.0,164.0,0.0,0.0,0.48,2.0,2.0,1,498.0,0,0,0,0,0,0
3.0,3.0,81.0,1.0,0.0,4.5,5.0,5.0,1,2500.0,0,0,0,0,0,2
2.0,3.0,65.0,1.0,1.0,3.25,4.0,3.0,3+,4004.0,0,0,0,0,0,2
1.0,3.0,144.0,0.0,3.0,1.75,3.0,3.0,3,809.0,0,1,0,0,0,0
3.0,0.0,124.0,1.0,1.0,7.65,4.0,4.0,3,4002.72,1,1,0,0,1,2
3.0,1.0,147.0,0.0,3.0,1.85,3.0,4.0,3,1941.035,1,0,1,0,0,0
3.0,0.0,88.0,1.0,0.0,1.0,9.0,7.0,3+,1216.0,0,0,0,1,0,2
3.0,2.0,99.0,0.0,2.0,1.35,2.0,2.0,0,912.0,0,0,0,0,0,2
1.0,3.0,164.0,0.0,3.0,1.45,3.0,3.0,3,1500.0,0,0,0,0,1,0
3.0,1.0,140.0,1.0,3.0,2.01,3.0,3.0,3,1550.0,0,0,0,0,0,2
3.0,3.0,79.0,1.0,0.0,0.38,3.0,3.0,3,904.0,0,0,0,0,0,2
1.0,0.0,154.0,0.0,1.0,3.4,3.0,4.0,3+,1748.0,0,1,0,0,0,2
3.0,3.0,105.0,1.0,0.0,0.85,3.0,2.0,0,904.0,0,0,0,0,0,2
3.0,3.0,101.0,0.0,0.0,0.3,2.0,2.0,1,675.0,0,0,0,0,0,2
3.0,2.0,150.0,1.0,0.0,2.3,5.0,3.0,3+,1345.0,1,1,0,1,0,2
2.0,3.0,71.0,0.0,1.0,2.45,3.0,3.0,3,1320.0,0,0,0,0,0,2
2.0,3.0,154.0,1.0,1.0,3.09,5.0,5.0,3+,2922.0,0,1,0,0,0,0
3.0,2.0,134.0,0.0,3.0,1.37,3.0,3.0,3+,1400.0,0,0,0,0,1,2
1.0,3.0,169.0,0.0,0.0,1.73,4.0,5.0,3+,2048.0,0,1,0,0,0,2
1.0,0.0,159.0,0.0,0.0,1.2,3.0,3.0,2,1848.0,0,0,0,1,0,1
1.0,3.0,145.0,0.0,3.0,2.8,3.0,4.0,3,1700.0,0,1,0,0,0,0
4.0,0.0,132.0,0.0,3.0,10.0,4.0,5.0,3+,2800.0,0,1,0,0,0,1
2.0,2.0,175.0,0.0,2.0,0.65,2.0,2.0,2,1040.0,1,0,0,0,0,2
3.0,3.0,65.0,0.0,0.0,0.24,1.0,1.0,1,360.0,0,0,0,0,0,2
2.0,3.0,66.0,0.0,3.0,2.49,3.0,3.0,3+,1960.0,0,1,0,0,0,0
1.0,1.0,179.0,0.0,2.0,0.36,2.0,2.0,2,645.0,1,0,0,0,0,2
3.0,3.0,74.0,1.0,0.0,4.5,16.0,16.0,3+,1797.0,0,0,0,0,0,0
3.0,3.0,167.0,0.0,2.0,1.05,3.0,3.0,3,1500.0,0,0,1,0,0,2
3.0,1.0,143.0,1.0,3.0,3.85,3.0,3.0,3+,2494.0,0,1,0,0,0,0
3.0,0.0,110.0,0.0,2.0,0.78,2.0,2.0,3,900.0,0,0,0,0,0,0
1.0,3.0,164.0,0.0,3.0,2.29,3.0,4.0,3+,2000.0,1,1,0,0,0,1
1.0,1.0,168.0,0.0,2.0,0.84,3.0,3.0,3+,1380.0,0,0,0,1,0,2
2.0,1.0,173.0,1.0,0.0,0.7,2.0,2.0,2,1301.96,0,0,0,0,0,2
2.0,4.0,105.0,0.0,2.0,1.4,2.0,2.0,3,1385.0,0,0,0,0,0,2
0.0,3.0,144.0,0.0,3.0,2.36,3.0,3.0,3,1320.0,1,1,0,0,0,0
1.0,3.0,169.0,0.0,3.0,1.58,3.0,4.0,3,2048.0,0,1,0,0,0,2
3.0,1.0,148.0,0.0,1.0,1.25,2.0,2.0,3,694.0,0,0,0,0,0,2
1.0,3.0,64.0,0.0,1.0,2.15,3.0,3.0,3,1592.0,0,0,0,0,0,0
3.0,2.0,95.0,1.0,2.0,10.0,5.0,6.0,3,2702.0,0,1,1,0,0,0
1.0,0.0,175.0,0.0,2.0,1.79,4.0,3.0,3+,2215.0,0,0,0,0,0,2
1.0,1.0,78.0,0.0,2.0,2.48,3.0,3.0,3+,1760.0,0,1,0,0,0,2
1.0,3.0,64.0,0.0,3.0,1.49,3.0,3.0,3,1022.5705,0,0,0,0,0,0
1.0,3.0,169.0,0.0,1.0,2.0,3.0,4.0,3,2200.0,0,1,0,0,0,2
1.0,3.0,169.0,0.0,1.0,0.9,3.0,3.0,3,1269.6,0,0,0,0,0,2
2.0,0.0,175.0,0.0,2.0,1.8,4.0,4.0,3+,2181.6,0,0,0,0,0,2
3.0,2.0,127.0,1.0,0.0,7.0,4.0,4.0,2,2163.0,0,1,0,0,0,2
2.0,3.0,72.0,0.0,3.0,2.1,3.0,4.0,3+,2068.0,0,1,0,0,0,0
2.0,4.0,148.0,0.0,1.0,1.85,3.0,3.0,3+,1589.6,0,0,0,0,0,2
2.0,0.0,76.0,0.0,3.0,3.65,4.0,5.0,3+,2360.0,0,1,0,0,0,0
3.0,0.0,71.0,0.0,2.0,1.65,3.0,4.0,3,1302.0013439999998,1,0,0,0,0,0
1.0,3.0,70.0,0.0,0.0,0.51,3.0,2.0,2,645.0,0,0,0,0,1,2
0.0,3.0,70.0,0.0,1.0,0.25,1.0,1.0,0,317.985,0,0,0,0,0,2
3.0,2.0,150.0,1.0,0.0,1.35,4.0,5.0,0,3002.04,0,0,0,0,0,2
1.0,1.0,160.0,0.0,2.0,1.35,2.0,2.0,3,1200.0,1,0,0,0,1,0
2.0,1.0,179.0,0.0,2.0,0.42,2.0,2.0,2,569.0,0,0,0,0,0,0
3.0,3.0,111.0,0.0,2.0,1.1,2.0,2.0,2,1118.0,0,0,0,0,0,2
3.0,3.0,190.0,0.0,3.0,0.52,2.0,2.0,2,822.0,0,0,0,1,0,2
1.0,3.0,64.0,0.0,0.0,0.45,1.0,1.0,2,750.0,0,0,0,0,0,2
2.0,0.0,139.0,0.0,3.0,3.8,4.0,5.0,3,2800.0,0,1,0,0,0,0
3.0,0.0,123.0,1.0,1.0,6.09,12.0,11.0,3+,1620.0,0,0,0,1,0,1
3.0,1.0,142.0,0.0,2.0,4.49,4.0,4.0,3+,350.0,0,0,0,0,0,0
3.0,2.0,94.0,1.0,0.0,3.25,4.0,4.0,3,1066.0,0,0,0,0,0,2
0.0,3.0,70.0,0.0,1.0,0.27,2.0,2.0,2,489.0,0,0,0,0,0,2
3.0,1.0,64.0,0.0,2.0,2.03,3.0,3.0,2,1027.629533,0,0,0,0,0,2
3.0,1.0,140.0,0.0,3.0,1.6,2.0,2.0,2,1150.0,1,0,0,0,0,2
2.0,1.0,171.0,0.0,2.0,1.15,2.0,2.0,1,108.4,1,0,0,0,0,2
3.0,1.0,190.0,0.0,2.0,0.22,1.0,1.0,1,700.0,0,0,0,0,0,2
1.0,3.0,145.0,0.0,2.0,1.7,2.0,2.0,2,948.0,0,0,0,0,1,2
2.0,3.0,149.0,0.0,2.0,1.3,3.0,3.0,1,1230.4,0,0,0,1,0,0
1.0,3.0,65.0,0.0,1.0,1.32,3.0,3.0,3+,1200.0,1,0,0,0,0,2
1.0,3.0,70.0,0.0,0.0,0.5,3.0,2.0,2,645.0,0,0,0,0,1,2
1.0,3.0,167.0,0.0,2.0,1.42,4.0,4.0,3,1600.0,1,1,0,0,0,2
1.0,3.0,134.0,0.0,2.0,2.05,4.0,4.0,3+,2400.0,0,0,0,0,1,0
3.0,1.0,148.0,0.0,1.0,1.7,4.0,4.0,3,1599.2,0,0,0,0,0,2
3.0,0.0,126.0,1.0,0.0,0.96,7.0,4.0,2,947.0,0,0,1,1,0,0
3.0,3.0,63.0,0.0,0.0,0.75,3.0,4.0,3,2445.0,0,1,0,0,0,2
3.0,1.0,173.0,0.0,1.0,1.2,3.0,3.0,2,1423.15,1,0,0,0,1,2
2.0,3.0,164.0,0.0,1.0,2.3,3.0,3.0,3+,1257.0,1,1,0,1,1,1
3.0,3.0,131.0,0.0,1.0,5.6,3.0,3.0,3+,2313.6,0,0,0,0,0,2
2.0,1.0,148.0,0.0,2.0,1.0,2.0,2.0,2,1225.0,0,1,0,0,0,2
3.0,0.0,96.0,1.0,2.0,4.5,3.0,3.0,2,1345.0,1,1,0,0,0,2
3.0,2.0,174.0,1.0,0.0,0.22,2.0,2.0,2,33.0,0,0,0,0,0,2
2.0,3.0,169.0,0.0,1.0,1.06,2.0,2.0,2,1336.8000000000002,0,0,0,0,0,2
3.0,0.0,112.0,1.0,2.0,3.5,3.0,2.0,3,160.0,0,0,1,0,0,0
1.0,2.0,132.0,0.0,2.0,1.69,3.0,3.0,3+,1760.0,0,1,0,0,0,0
3.0,0.0,80.0,1.0,0.0,0.9,5.0,4.0,3,786.0,1,1,0,1,1,2
2.0,1.0,154.0,0.0,2.0,4.1,4.0,5.0,3+,2324.0,0,1,0,0,1,2
2.0,0.0,168.0,0.0,2.0,1.1,3.0,3.0,3+,1512.0,0,0,0,0,0,0
1.0,3.0,190.0,0.0,1.0,0.73,2.0,2.0,3,730.0,0,0,0,1,0,2
1.0,3.0,176.0,0.0,0.0,0.89,2.0,2.0,3+,1200.0,0,0,0,0,1,0
1.0,0.0,154.0,0.0,3.0,3.1,4.0,5.0,3+,2300.0,1,1,1,1,0,2
2.0,2.0,88.0,0.0,1.0,0.95,3.0,3.0,3,1600.0,0,0,0,0,0,2
3.0,0.0,103.0,1.0,0.0,3.25,4.0,4.0,3+,1453.0,1,1,1,1,0,0
3.0,3.0,174.0,1.0,0.0,0.6,3.0,3.0,1,560.0,0,0,0,0,0,2
3.0,3.0,134.0,1.0,0.0,3.25,5.0,6.0,3+,1507.0,0,0,0,1,1,0
3.0,3.0,71.0,0.0,3.0,0.87,2.0,3.0,3,734.420897,0,1,0,0,0,0
3.0,3.0,111.0,0.0,1.0,0.5,3.0,3.0,2,700.0,0,0,0,0,0,2
3.0,3.0,160.0,0.0,1.0,1.0,2.0,2.0,2,1200.0,1,0,0,0,0,2
1.0,1.0,180.0,0.0,2.0,0.4,2.0,2.0,2,587.0,0,0,0,0,0,2
1.0,3.0,146.0,0.0,3.0,2.95,3.0,3.0,3,1906.0,0,1,0,0,0,0
3.0,3.0,160.0,0.0,0.0,1.35,3.0,3.0,3,1945.0,0,0,0,0,0,2
3.0,1.0,147.0,1.0,3.0,1.83,4.0,4.0,2,2702.0,0,0,0,1,0,0
1.0,3.0,144.0,0.0,1.0,2.25,2.0,2.0,3,1433.0,0,0,0,0,0,2
3.0,1.0,66.0,0.0,2.0,0.2,1.0,2.0,2,301.0,0,0,0,0,0,2
1.0,3.0,131.0,0.0,3.0,4.8,3.0,4.0,3+,2200.0,0,1,0,1,1,0
1.0,1.0,73.0,0.0,1.0,0.9,2.0,2.0,3,960.0,0,0,0,0,1,2
1.0,1.0,105.0,0.0,1.0,1.7,3.0,3.0,3+,1590.0,0,0,0,0,0,0
1.0,3.0,71.0,0.0,3.0,1.55,3.0,3.0,3+,1550.0,0,1,0,1,0,0
0.0,4.0,157.0,0.0,2.0,1.9,3.0,3.0,2,1337.6,0,0,0,0,0,2
3.0,3.0,96.0,1.0,3.0,17.0,5.0,5.0,3+,4520.0,1,1,1,1,0,0
3.0,0.0,174.0,1.0,2.0,3.4,9.0,9.0,3,2626.0,0,0,0,0,0,0
2.0,3.0,178.0,0.0,2.0,1.25,3.0,4.0,2,1100.0,0,0,0,0,0,0
3.0,0.0,117.0,1.0,1.0,2.1,3.0,3.0,2,904.0,0,0,0,0,1,0
3.0,0.0,63.0,0.0,1.0,0.75,3.0,3.0,3+,1692.0,0,1,0,0,0,2
3.0,1.0,147.0,0.0,0.0,1.85,4.0,4.0,0,2300.0,0,0,0,0,0,2
3.0,3.0,151.0,0.0,1.0,1.64,3.0,5.0,3,1161.0,0,1,0,0,0,2
